Order Date,Segment,Country,City,State,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
2016-01-07,Consumer,United States,Amarillo,Texas,Central,OFF-PA-10004621,Office Supplies,Xerox 212,25.92,5,0.2,9.072
2015-06-25,Consumer,United States,Houston,Texas,Central,OFF-PA-10001019,Office Supplies,Xerox 1884,47.952,3,0.2,16.184
2015-06-25,Consumer,United States,Houston,Texas,Central,OFF-BI-10000201,Office Supplies,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2,0.8,-1.476
2015-06-25,Consumer,United States,Houston,Texas,Central,FUR-FU-10004587,Furniture,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.731
2015-06-25,Consumer,United States,Houston,Texas,Central,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,4.608,2,0.2,1.67
2015-09-20,Consumer,United States,Lawrence,Massachusetts,East,OFF-BI-10001308,Office Supplies,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.956
2017-07-10,Corporate,United States,Columbus,Georgia,South,OFF-AP-10003278,Office Supplies,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0.0,10.897
2017-06-30,Consumer,United States,Los Angeles,California,West,FUR-BO-10003966,Furniture,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.129
2017-08-21,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.2,38.87
2017-08-21,Corporate,United States,Seattle,Washington,West,OFF-ST-10000025,Office Supplies,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0.0,34.355
2017-08-21,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0.0,11.613
2017-03-11,Home Office,United States,Cambridge,Massachusetts,East,TEC-AC-10001772,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.913
2017-03-11,Home Office,United States,Cambridge,Massachusetts,East,FUR-FU-10001379,Furniture,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.757
2017-09-15,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002794,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,0.2,106.958
2016-09-20,Consumer,United States,New York City,New York,East,OFF-AP-10001005,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0.0,129.773
2016-12-15,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10000201,Office Supplies,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476
2017-11-03,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10003673,Office Supplies,Strathmore Photo Mount Cards,16.272,3,0.2,5.288
2016-07-03,Corporate,United States,New York City,New York,East,OFF-AP-10000938,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,197.921
2014-09-26,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.577
2014-09-26,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furniture,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.766
2014-09-26,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001492,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,6,0.2,3.103
2014-07-14,Corporate,United States,New York City,New York,East,OFF-AR-10004999,Office Supplies,Newell 315,17.94,3,0.0,4.485
2017-09-28,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,GBC Standard Plastic Binding Systems Combs,2.655,1,0.7,-1.859
2015-08-28,Consumer,United States,Los Angeles,California,West,OFF-ST-10001490,Office Supplies,"Hot File 7-Pocket, Floor Stand",892.35,5,0.0,267.705
2015-08-28,Consumer,United States,Los Angeles,California,West,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.957
2015-08-28,Consumer,United States,Los Angeles,California,West,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0.0,29.153
2015-08-28,Consumer,United States,Los Angeles,California,West,OFF-BI-10001617,Office Supplies,GBC Wire Binding Combs,41.36,5,0.2,13.959
2015-08-28,Consumer,United States,Los Angeles,California,West,TEC-PH-10003589,Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.112
2015-08-28,Consumer,United States,Los Angeles,California,West,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,4.16,2,0.0,1.747
2015-09-20,Corporate,United States,Long Beach,New York,East,OFF-PA-10001970,Office Supplies,Xerox 1881,61.4,5,0.0,28.858
2015-09-20,Corporate,United States,Long Beach,New York,East,OFF-BI-10002437,Office Supplies,Recycled Premium Regency Composition Covers,24.448,2,0.2,8.862
2016-11-07,Consumer,United States,Rochester,New York,East,TEC-PH-10000586,Technology,AT&T SB67148 SynJ,263.96,4,0.0,71.269
2016-11-07,Consumer,United States,Rochester,New York,East,TEC-PH-10003811,Technology,Jabra Supreme Plus Driver Edition Headset,359.97,3,0.0,100.792
2016-11-07,Consumer,United States,Rochester,New York,East,OFF-PA-10004983,Office Supplies,Xerox 23,12.96,2,0.0,6.221
2016-11-07,Consumer,United States,Rochester,New York,East,OFF-ST-10003479,Office Supplies,"Eldon Base for stackable storage shelf, platinum",116.82,3,0.0,5.841
2016-11-07,Consumer,United States,Rochester,New York,East,OFF-BI-10004318,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.955
2015-10-20,Corporate,United States,San Francisco,California,West,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,239.97,3,0.0,86.389
2015-10-20,Corporate,United States,San Francisco,California,West,FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.088
2017-01-01,Consumer,United States,Huntsville,Texas,Central,OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,454.56,5,0.2,-107.958
2017-01-01,Consumer,United States,Huntsville,Texas,Central,FUR-FU-10002116,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.382
2017-01-01,Consumer,United States,Huntsville,Texas,Central,FUR-CH-10003199,Furniture,Office Star - Contemporary Task Swivel Chair,310.744,4,0.3,-26.635
2017-01-01,Consumer,United States,Huntsville,Texas,Central,OFF-AR-10003158,Office Supplies,Fluorescent Highlighters by Dixon,12.736,4,0.2,2.229
2017-01-01,Consumer,United States,Huntsville,Texas,Central,OFF-BI-10000301,Office Supplies,GBC Instant Report Kit,6.47,5,0.8,-9.705
2017-01-01,Consumer,United States,Huntsville,Texas,Central,OFF-BI-10000343,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,14,0.8,-22.684
2017-01-01,Consumer,United States,Huntsville,Texas,Central,OFF-AP-10004708,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.821
2015-06-23,Corporate,United States,East Point,Georgia,South,FUR-FU-10000794,Furniture,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.323
2015-06-23,Corporate,United States,East Point,Georgia,South,OFF-BI-10004519,Office Supplies,GBC DocuBind P100 Manual Binding Machine,165.98,1,0.0,74.691
2015-06-23,Corporate,United States,East Point,Georgia,South,TEC-AC-10001590,Technology,Dell Slim USB Multimedia Keyboard,75.0,3,0.0,18.0
2016-11-22,Home Office,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.995
2015-10-26,Corporate,United States,Springfield,Oregon,West,OFF-LA-10001474,Office Supplies,Avery 477,146.544,6,0.2,47.627
2015-10-26,Corporate,United States,Springfield,Oregon,West,OFF-PA-10001497,Office Supplies,Xerox 1914,131.904,3,0.2,47.815
2015-10-26,Corporate,United States,Springfield,Oregon,West,OFF-AP-10003287,Office Supplies,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388
2015-10-26,Corporate,United States,Springfield,Oregon,West,OFF-BI-10002982,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.487
2015-10-26,Corporate,United States,Springfield,Oregon,West,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694
2016-10-20,Home Office,United States,Arlington,Virginia,South,FUR-FU-10000246,Furniture,Aluminum Document Frame,61.1,5,0.0,18.33
2017-04-28,Consumer,United States,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,Harmony HEPA Quiet Air Purifiers,28.08,3,0.2,5.265
2016-09-29,Corporate,United States,Yuma,Arizona,West,OFF-AR-10002375,Office Supplies,Newell 351,10.496,4,0.2,1.181
2015-07-10,Consumer,United States,San Bernardino,California,West,OFF-BI-10003719,Office Supplies,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974
2015-08-07,Corporate,United States,Baltimore,Maryland,East,OFF-AP-10001492,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0.0,20.171
2014-12-07,Home Office,United States,Seattle,Washington,West,OFF-ST-10000532,Office Supplies,Advantus Rolling Drawer Organizers,269.36,7,0.0,70.034
2015-12-10,Consumer,United States,San Francisco,California,West,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,5.76,2,0.0,2.822
2017-11-08,Home Office,United States,New York City,New York,East,OFF-AR-10002818,Office Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0.0,32.97
2017-07-27,Consumer,United States,Seattle,Washington,West,FUR-FU-10001940,Furniture,Staple-based wall hangings,23.88,3,0.0,10.507
2017-07-27,Consumer,United States,Seattle,Washington,West,OFF-PA-10003883,Office Supplies,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0.0,12.052
2017-07-27,Consumer,United States,Seattle,Washington,West,OFF-PA-10002787,Office Supplies,Xerox 227,12.96,2,0.0,6.221
2017-07-27,Consumer,United States,Seattle,Washington,West,TEC-AC-10000991,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,0.0,32.893
2017-12-28,Consumer,United States,Albuquerque,New Mexico,West,OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0.0,34.293
2017-12-28,Consumer,United States,Albuquerque,New Mexico,West,OFF-PA-10004239,Office Supplies,Xerox 1953,4.28,1,0.0,1.926
2016-03-10,Home Office,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.102
2016-03-10,Home Office,United States,Los Angeles,California,West,TEC-MA-10000984,Technology,Okidata MB760 Printer,3357.6,3,0.2,377.73
2015-05-22,Consumer,United States,Los Angeles,California,West,OFF-LA-10004484,Office Supplies,Avery 476,8.26,2,0.0,3.8
2015-05-22,Consumer,United States,Los Angeles,California,West,TEC-MA-10004002,Technology,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.499
2015-05-22,Consumer,United States,Los Angeles,California,West,OFF-ST-10002406,Office Supplies,Pizazz Global Quick File,104.79,7,0.0,29.341
2015-05-22,Consumer,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,775.728,6,0.2,58.18
2017-02-17,Home Office,United States,Houston,Texas,Central,FUR-BO-10001601,Furniture,"Sauder Mission Library with Doors, Fruitwood Finish",89.066,1,0.32,-17.027
2017-02-17,Home Office,United States,Houston,Texas,Central,OFF-AR-10000937,Office Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632
2017-02-17,Home Office,United States,Houston,Texas,Central,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.667
2017-12-08,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003396,Furniture,Global Deluxe Steno Chair,215.544,4,0.3,-58.505
2017-11-18,Consumer,United States,Chicago,Illinois,Central,OFF-EN-10002592,Office Supplies,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844
2017-11-18,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.477
2016-12-01,Consumer,United States,San Angelo,Texas,Central,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.3,-17.745
2016-12-01,Consumer,United States,San Angelo,Texas,Central,OFF-AP-10004859,Office Supplies,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,0.8,-30.867
2016-12-01,Consumer,United States,San Angelo,Texas,Central,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.218
2017-10-03,Corporate,United States,Pasadena,Texas,Central,OFF-AR-10004817,Office Supplies,Colorific Watercolor Pencils,20.64,5,0.2,2.322
2017-08-29,Corporate,United States,Los Angeles,California,West,FUR-FU-10003374,Furniture,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.446
2017-11-24,Corporate,United States,Garden City,Kansas,Central,OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.99
2017-06-30,Consumer,United States,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Xerox 1919,204.95,5,0.0,100.426
2017-07-22,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10004997,Furniture,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192
2016-11-11,Consumer,United States,San Francisco,California,West,FUR-FU-10001934,Furniture,Magnifier Swing Arm Lamp,41.96,2,0.0,10.91
2016-11-11,Consumer,United States,San Francisco,California,West,FUR-CH-10004997,Furniture,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0
2016-11-11,Consumer,United States,San Francisco,California,West,OFF-BI-10001890,Office Supplies,Avery Poly Binder Pockets,31.504,11,0.2,11.026
2014-12-09,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10002500,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585
2014-12-09,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10001766,Technology,Canon PC940 Copier,1079.976,4,0.4,125.997
2017-09-07,Consumer,United States,Modesto,California,West,FUR-CH-10004860,Furniture,Global Low Back Tilter Chair,161.568,2,0.2,-28.274
2015-02-06,Consumer,United States,Houston,Texas,Central,OFF-BI-10002049,Office Supplies,UniKeep View Case Binders,2.934,3,0.8,-4.988
2015-02-06,Consumer,United States,Houston,Texas,Central,TEC-AC-10003499,Technology,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4
2015-02-06,Consumer,United States,Houston,Texas,Central,OFF-ST-10003470,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,3,0.2,-125.766
2017-08-26,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000222,Furniture,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848
2014-07-20,Corporate,United States,Riverside,California,West,TEC-AC-10000023,Technology,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0.0,15.098
2014-07-20,Corporate,United States,Riverside,California,West,OFF-PA-10003971,Office Supplies,Xerox 1965,11.96,2,0.0,5.86
2014-07-20,Corporate,United States,Riverside,California,West,OFF-AR-10003481,Office Supplies,Newell 348,13.12,4,0.0,3.805
2014-07-20,Corporate,United States,Riverside,California,West,OFF-ST-10001490,Office Supplies,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623
2015-10-08,Corporate,United States,Dallas,Texas,Central,FUR-FU-10003708,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.961
2015-02-16,Consumer,United States,Los Angeles,California,West,OFF-PA-10001970,Office Supplies,Xerox 1881,36.84,3,0.0,17.315
2015-02-16,Consumer,United States,Los Angeles,California,West,OFF-LA-10002762,Office Supplies,Avery 485,87.71,7,0.0,41.224
2016-08-12,Corporate,United States,Lakeland,Florida,South,FUR-TA-10002533,Furniture,BPI Conference Tables,562.293,7,0.45,-255.588
2014-11-09,Home Office,United States,New York City,New York,East,FUR-FU-10004091,Furniture,"Eldon 200 Class Desk Accessories, Black",56.52,9,0.0,21.478
2016-07-18,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001545,Office Supplies,Newell 326,11.264,8,0.2,1.267
2016-07-18,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001476,Office Supplies,Steel Personal Filing/Posting Tote,284.08,10,0.2,24.857
2016-07-18,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004971,Office Supplies,Xerox 196,18.496,4,0.2,6.705
2016-02-05,Consumer,United States,San Diego,California,West,OFF-LA-10003223,Office Supplies,Avery 508,14.73,3,0.0,7.218
2016-02-05,Consumer,United States,San Diego,California,West,OFF-ST-10004340,Office Supplies,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.366
2016-02-05,Consumer,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,557.728,4,0.2,6.972
2016-02-05,Consumer,United States,San Diego,California,West,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,159.968,4,0.2,-31.994
2014-06-20,Consumer,United States,Lawton,Oklahoma,Central,OFF-AP-10001005,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0.0,155.727
2014-06-20,Consumer,United States,Lawton,Oklahoma,Central,OFF-AR-10003469,Office Supplies,Nontoxic Chalk,3.52,2,0.0,1.69
2017-06-09,Consumer,United States,Salem,Virginia,South,OFF-PA-10000249,Office Supplies,Easy-staple paper,49.12,4,0.0,23.086
2016-12-27,Home Office,United States,Santa Ana,California,West,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,20.16,7,0.0,9.878
2014-01-26,Corporate,United States,Rapid City,South Dakota,Central,OFF-BI-10001758,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0.0,5.02
2014-01-26,Corporate,United States,Rapid City,South Dakota,Central,FUR-BO-10004409,Furniture,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.749
2017-03-23,Consumer,United States,Seattle,Washington,West,OFF-ST-10001558,Office Supplies,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872
2017-03-23,Consumer,United States,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Xerox 1898,20.04,3,0.0,9.619
2017-03-23,Consumer,United States,Seattle,Washington,West,TEC-CO-10004722,Technology,Canon imageCLASS 2200 Advanced Copier,13999.96,4,0.0,6719.981
2017-03-20,Consumer,United States,Middletown,Connecticut,East,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08
2017-03-20,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10001125,Office Supplies,Xerox 1988,61.96,2,0.0,27.882
2016-10-04,Consumer,United States,Baltimore,Maryland,East,FUR-TA-10002622,Furniture,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.937
2016-11-18,Consumer,United States,San Diego,California,West,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,5,0.0,95.2
2017-12-26,Corporate,United States,Odessa,Texas,Central,OFF-PA-10004285,Office Supplies,Xerox 1959,16.032,3,0.2,5.611
2016-03-09,Home Office,United States,Milford,Connecticut,East,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,199.75,5,0.0,87.89
2016-02-16,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Hon Comfortask Task/Swivel Chairs,227.96,2,0.0,36.474
2015-09-28,Consumer,United States,New York City,New York,East,OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0.0,76.315
2015-09-28,Consumer,United States,New York City,New York,East,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.314
2015-11-02,Consumer,United States,San Diego,California,West,FUR-FU-10004909,Furniture,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936
2015-11-02,Consumer,United States,San Diego,California,West,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,0.2,41.121
2015-11-02,Consumer,United States,San Diego,California,West,OFF-BI-10003355,Office Supplies,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.183
2015-11-02,Consumer,United States,San Diego,California,West,FUR-BO-10004357,Furniture,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147
2016-07-31,Corporate,United States,San Francisco,California,West,FUR-TA-10002774,Furniture,Laminate Occasional Tables,863.128,7,0.2,-32.367
2017-11-06,Home Office,United States,Seattle,Washington,West,FUR-TA-10004575,Furniture,Hon 5100 Series Wood Tables,2036.86,7,0.0,366.635
2017-11-06,Home Office,United States,Seattle,Washington,West,FUR-CH-10003312,Furniture,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.055
2017-11-06,Home Office,United States,Seattle,Washington,West,TEC-AC-10001465,Technology,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,0.0,32.688
2016-02-14,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10002240,Office Supplies,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,0.0,68.687
2014-07-09,Home Office,United States,Los Angeles,California,West,OFF-LA-10004559,Office Supplies,Avery 49,2.88,1,0.0,1.411
2014-07-09,Home Office,United States,Los Angeles,California,West,OFF-BI-10003291,Office Supplies,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.143
2014-07-09,Home Office,United States,Los Angeles,California,West,OFF-ST-10001505,Office Supplies,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4,0.0,4.066
2016-01-30,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10003892,Office Supplies,Xerox 1943,156.512,4,0.2,52.823
2016-09-22,Home Office,United States,New York City,New York,East,OFF-ST-10002370,Office Supplies,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0.0,37.219
2017-12-22,Consumer,United States,Los Angeles,California,West,TEC-AC-10000474,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,0.0,142.485
2016-09-02,Consumer,United States,Des Moines,Washington,West,TEC-CO-10002095,Technology,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.991
2015-08-02,Consumer,United States,Springfield,Oregon,West,FUR-TA-10003469,Furniture,Balt Split Level Computer Training Table,277.5,4,0.5,-188.7
2015-11-21,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002958,Furniture,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.203
2015-11-21,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5,0.4,-24.044
2017-05-18,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10004973,Furniture,Flat Face Poster Frame,22.608,3,0.6,-10.174
2017-05-18,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001918,Furniture,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.6,-0.993
2017-07-23,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10003641,Office Supplies,Xerox 1909,63.312,3,0.2,20.576
2015-09-13,Consumer,United States,Chicago,Illinois,Central,OFF-EN-10002621,Office Supplies,Staple envelope,7.824,1,0.2,2.934
2015-09-13,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10003817,Furniture,"Global Value Steno Chair, Gray",170.072,4,0.3,-12.148
2016-12-10,Corporate,United States,New York City,New York,East,OFF-PA-10000659,Office Supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",62.82,9,0.0,29.525
2015-10-02,Consumer,United States,Rockville,Maryland,East,OFF-PA-10001870,Office Supplies,Xerox 202,19.44,3,0.0,9.331
2015-10-02,Consumer,United States,Rockville,Maryland,East,OFF-BI-10000320,Office Supplies,GBC Plastic Binding Combs,7.38,1,0.0,3.616
2017-11-17,Consumer,United States,New York City,New York,East,OFF-PA-10004735,Office Supplies,Xerox 1905,38.88,6,0.0,18.662
2017-11-17,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.982
2015-11-30,Consumer,United States,Durham,North Carolina,South,OFF-BI-10000546,Office Supplies,Avery Durable Binders,6.048,7,0.7,-4.234
2015-11-30,Consumer,United States,Durham,North Carolina,South,OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,98.352,3,0.2,9.835
2015-11-30,Consumer,United States,Durham,North Carolina,South,FUR-FU-10000576,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.181
2015-12-06,Corporate,United States,Santa Barbara,California,West,OFF-PA-10004519,Office Supplies,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.39
2017-09-05,Consumer,United States,Knoxville,Tennessee,South,TEC-AC-10004568,Technology,Maxell LTO Ultrium - 800 GB,89.568,4,0.2,-1.12
2017-09-05,Consumer,United States,Knoxville,Tennessee,South,OFF-AR-10001897,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.196
2017-09-05,Consumer,United States,Knoxville,Tennessee,South,OFF-PA-10001800,Office Supplies,Xerox 220,15.552,3,0.2,5.443
2017-04-24,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001628,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,0.8,-18.253
2017-04-24,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10004123,Office Supplies,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196
2015-11-08,Corporate,United States,New York City,New York,East,OFF-ST-10000885,Office Supplies,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.788
2015-11-08,Corporate,United States,New York City,New York,East,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,549.98,2,0.0,142.995
2015-11-08,Corporate,United States,New York City,New York,East,FUR-FU-10002240,Furniture,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728
2015-11-08,Corporate,United States,New York City,New York,East,TEC-MA-10000045,Technology,Zebra ZM400 Thermal Label Printer,4643.8,4,0.0,2229.024
2015-11-08,Corporate,United States,New York City,New York,East,FUR-CH-10003746,Furniture,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.553
2015-04-26,Consumer,United States,Daytona Beach,Florida,South,FUR-TA-10000577,Furniture,Bretford CR4500 Series Slim Rectangular Table,191.516,1,0.45,-76.606
2015-04-26,Consumer,United States,Daytona Beach,Florida,South,OFF-AR-10004757,Office Supplies,Crayola Colored Pencils,2.624,1,0.2,0.426
2015-09-20,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10000545,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176
